"Bureau Veritas Mexicana, S.A. deC.V.",nomatch
GUERRA GARZA FERNANDO,guerra garza fernando,mx,2466739,[],,,[],[],,,,,,85.0,False,http://opencorporates.com/companies/mx/2466739,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2466739
"Q-MATIC DE MEXICO, S.A. DE C.V.",Q MATIC DE MEXICO SA DE CV,mx,136238,[],,,[],[],,,,,,60.0,False,http://opencorporates.com/companies/mx/136238,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=136238
MUBA REPRESENTACIONES S.A. DE C.V.,nomatch
"OPERADORA FACTORY, S.A. DE C.V.","OPERADORA FACTORY, S.A. DE C.V.",mx,2118739,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/2118739,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2118739
BANDA ALONSO MARIBEL,BANDA ALONSO MARIBEL,mx,2344760,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/2344760,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2344760
"SISTEMAS AVANZADOS EN COMPUTACION DE MEXICO,S.A.DE",SISTEMAS AVANZADOS EN COMPUTACION DE MEXICO S.A. DE C.V.,mx,2702406,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/2702406,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2702406
"RE-TURBO, S.A. DE C.V.",nomatch
"CGM COLOR, S.A. DE C.V.",nomatch
CACHO CRUZ IMELDA ELIZABETH,nomatch
"MAQUINARIA DOGA, S.A.DE C.V.*",nomatch
"URBANIA QUIMICA,S.A. DE C.V.",nomatch
"PROVEEDORES Y SERVICIOS DEL GOLFO,",nomatch
CENTRO DE ARBITRAJE DE MEXICO S.A. DE C.V.,nomatch
"TELEINFORMATICA EN SERVICIOS AVANAZADOS, S.A. DE",nomatch
THORAL INSTALACIONES Y CONSTRUCCIONES S.A. DE C.V.,nomatch
"3M MEXICO, S.A. DE C.V.*",nomatch
LUFKIN AUTOMATION,nomatch
BAKER - SPD,"Baker SPD, L.P.",us_ms,898921,[],C T CORPORATION SYSTEM,"645 LAKELAND EAST DRIVE, Suite 101
FLOWOOD  MS  39232",[],[],,"Baker SPD, L.P.",us_de,https://opencorporates.com/placeholders/2819318,,50.0,False,http://opencorporates.com/companies/us_ms/898921,https://business.sos.state.ms.us/corp/soskb/Corp.asp?432643
"GRUPO RAYPAMEX, S.A. DE C.V.",nomatch
"EQUIPOS ELECTROMECANICOS DE PRECISION, S.A. DE",EQUIPOS ELECTROMECANICOS DE PRECISION SA DE CV,mx,1043229,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/1043229,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1043229
"MEMCO SISTEMAS DE SEPARACION, S.A. DE C.V.",nomatch
"MULTICOMERCIAL SURESTE, S. DE R.L. DE C.V.",nomatch
"GRUPO DIARQCO, S.A. DE C.V.","GRUPO DIARQCO, S. A. DE C. V. DIARQCO",mx,2255185,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/2255185,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2255185
EMMA CRUZ PEREZ,nomatch
BENJAMIN MAR MEZA,nomatch
GRUPO RIEZCO ASESORIA Y SERVICIOS EN TELECOMUNICA-,nomatch
"FLUSISTEMAS, S. DE R.L. DE C.V.","FLUSISTEMAS, S. DE R.L. DE C.V.",mx,1915069,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/1915069,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1915069
NARVAEZ ANDRADE JORGE ADRIAN,nomatch
"DAMOVO MEXICO, S.A. DE C.V.",nomatch
"INVENSYS SYSTEMS MEXICO, S. A.",nomatch
"DISTRIBUIDORA DE EQUIPOS LUMINARIOS, TRANSFORMADO-",nomatch
"COMERCIALIZADORA Y PRESTADORA DE SERVICIOS JASAM,","COMERCIALIZADORA Y PRESTADORA DE SERVICIOS JASAM, S.A DE C.V",mx,1440676,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/1440676,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1440676
CECILIA SANDOVAL CAMPOS,nomatch
CONDIT COMPANY,"THE CONDIT COMPANY, INC.",us_ok,1900210015,[],,,[],[],,,,,True,40.0,False,http://opencorporates.com/companies/us_ok/1900210015,https://www.sos.ok.gov/corp/corpInformation.aspx?id=1900210015
ANDESSYSTEMS,nomatch
"NEODATA VALLE DE MEXICO, S. A. DE C. V.",nomatch
DORIA IRAIDA REBOLLEDO HERNANDEZ,nomatch
"SERVICIOS INDUSTRIALES E INSTITUCIONALES, S.A. DE C.V.","SERVICIOS INDUSTRIALES E INSTITUCIONALES, S.A. DE C.V.",mx,1044057,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/1044057,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1044057
"ABAPROI, S.A. DE C.V.",nomatch
"DISPOSITIVOS DE SELLADO DEL SURESTE,S.A. DE C.V.","DISPOSITIVOS DE SELLADO DEL SURESTE, S.A. DE C.V.",mx,1511168,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1511168,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1511168
DE LA MANCHA GASCA ALEJANDRO,nomatch
PETROLEUM INFORMATION/DWIGHTS LLC,PETROLEUM INFORMATION/DWIGHTS LLC,us_de,2700343,[],THE CORPORATION TRUST COMPANY,"CORPORATION TRUST CENTER, WILMINGTON, DE, 19801",[],[],,,,,,90.0,False,http://opencorporates.com/companies/us_de/2700343,
GOMEZ SANCHEZ JAVIER,GOMEZ SANCHEZ JAVIER,mx,1842503,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/1842503,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1842503
"COMERCIALIZADORA GENERATA, S.A. DE C.V.",nomatch
"NATIONAL INSTRUMENTS DE MEXICO, S.A. DE C.V.",NATIONAL INSTRUMENTS DE MEXICO S.A. DE C.V,mx,2016732,[],,,[],[],,NATIONAL INSTRUMENTS CORP /DE/,us_de,https://opencorporates.com/placeholders/238443,,80.0,False,http://opencorporates.com/companies/mx/2016732,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2016732
LUIS BERNARDO SANCHEZ DE LA CRUZ,nomatch
AUTOMATIC PUMP AND EQUIPMENT CO.,nomatch
SANTIAGO FLORES FRANCISCO Y/O OSEMAG,nomatch
"CENTRO DE SOPORTE CONTINUO MAQUINARIA Y EQUIPO,",CENTRO DE SOPORTE CONTINUO MAQUINARIA Y EQUIPO SA DE CV,mx,2174609,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/2174609,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2174609
"PROVEEDORA DE INSUMOS DE TABASCO, S.A. DE C.V.",nomatch
COMPAÑIA DE MULTISERVICIOS PARA MANTENIMIENTOS INTEGRALES S.A. DE C.V.,nomatch
"STOFFEL SERVICIOS ECOLOGICOS, S.A. DE C.V.",nomatch
BROWN BOOK SHOP,nomatch
"SOUTHWEST SUPPLY INTERNATIONAL, INC.",nomatch
"SERVICIOS INTEGRALES RYG, S.A. DE C",nomatch
"MECATRONICA SOFIA, S.A. DE C.V.",nomatch
"COMPANIA CONSTRUCTORA, PERFORADORA Y DE ESTUDIOS",nomatch
"PROVEEDORA CENTRAL INDUSTRIAL, S.A. DE C.V.",nomatch
"CORPORATIVO DE VALORES INTEGRADOS, S.A. DE C.V.",nomatch
"CLIMAS SERVICIOS Y SUMINISTROS, S.A. DE C.V.",CLIMAS SERVICIOS Y SUMINISTROS S.A. DE C.V.,mx,1978330,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1978330,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1978330
ACCESORIOS Y PERIFERICOS PARA,nomatch
MATERIALES INDUSTRIALES DE COATZA-,nomatch
CONSUMIBLES SOLUCIONES INFORMATICAS,nomatch
"ECOSOFT, S. DE R.L. DE C.V.",nomatch
INGENIERIA INTEGRAL INTERNANCIONAL S.A. DE C.V.,nomatch
TRUJILLO AZAMAR CLAUDIA LETICIA,nomatch
"ALPOFAV, S.A. DE C.V.",nomatch
JAIRO ADRIAN VERA RAMIREZ,nomatch
"EL FERRETERO, S.A. DE C.V.",nomatch
"AUTOMATIZACION, INSTRUMENTACION Y REPRESENTACION",nomatch
ESTRATEGIA EDUCATIVA Y CULTURAL DE TABASCO S.C.,nomatch
"FONKEL MEXICANA, S.A. DE C.V.",nomatch
"ALFONSO MARHX, S.A. DE C.V.",ALFONSO MARHX S.A. DE C.V.,mx,2322652,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2322652,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2322652
"GRUPO INDUSTRIAL HEGUES, S.A. DE C.V.",GRUPO INDUSTRIAL HEGUES SA DE CV,mx,77125,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/77125,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=77125
TECNOLOGIA EN REDES E INFORMATICA E,nomatch
GABRIELA JUAREZ ALONSO,nomatch
"PRAXAIR MEXICO, S.A. DE C.V.*",nomatch
JULIAN JAIME ESPINOSA LOPEZ,nomatch
AGUIRRE GRACIA MARGARITA.,nomatch
CARRILLO ANAYA ROSA LINA,CARRILLO ANAYA ROSA LINA,mx,2046330,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/2046330,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2046330
"ELASTOGEL DE MEXICO, S.A. DE C.V.",nomatch
CONSTANTINOS DIMITRIS VASILOPOULOS,nomatch
"PCI GEOMATICS ENTERPRISES, INC.",PCI GEOMATICS ENTERPRISES INC.,ca,4541804,[],,,"[{'type': 'legal', 'start_date': '2009-12-01', 'company_name': 'PCI GEOMATIQUES ENTREPRISES INC.'}]",[],,,,,False,80.0,False,http://opencorporates.com/companies/ca/4541804,https://www.ic.gc.ca/app/scr/cc/CorporationsCanada/fdrlCrpDtls.html?corpId=4541804
DETCON INC.,DETCON INC.,ca_qc,1165463309,[],,,"[{'type': 'trading', 'company_name': 'DETCON INC.', 'start_date': '2008-11-14'}]",[],,,,,False,90.0,False,http://opencorporates.com/companies/ca_qc/1165463309,
"ECOMECATRONICA, S.A. DE C.V.",nomatch
"ALCATEL B BUSINESS DISTRIBUTION, S.A. DE C.V.",nomatch
"AEDI,S.A. DE C.V.",AEDI SA DE CV,mx,1926258,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1926258,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1926258
SISTEMAS CONTINO S. A. DE C. V.,nomatch
"SISTEMAS DE MEDICION ESPECIAL, S.A. DE C.V.",nomatch
DOUGLAS-WESTWOOD LTD,DOUGLAS-WESTWOOD LIMITED,gb,02551677,[],,,[],"[{'company_name': 'LARGETASK LIMITED', 'end_date': '1990-12-21', 'start_date': '1990-10-24'}]",,,,,False,81.0,False,http://opencorporates.com/companies/gb/02551677,https://beta.companieshouse.gov.uk/company/02551677
"GRUPO KOPOMA, S.A DE C.V.",nomatch
"RG AUDIO Y VIDEO, S.A. DE C.V.",nomatch
WATERLOO HYDROGEOLOGIC INC.,WATERLOO HYDROGEOLOGIC INC.,us_fl,F97000006617,[],ROBERT W CLEARY,"860 NORMANDY TRACE RD., TAMPA, FL 33602",[],[],,,,,True,40.0,False,http://opencorporates.com/companies/us_fl/F97000006617,
"AGUATOTAL, S.A. DE C.V.",AGUATOTAL SA DE CV,mx,2612587,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2612587,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2612587
TYCO FLOW CONTROL,TYCO FLOW CONTROL,ca_pe,138070,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/ca_pe/138070,http://www.gov.pe.ca/corporations/index.php?txtSearchType=2&txtRegNum=138070&REF=138070&action=Search
"CICOVISA, S.A. DE C.V.",CICOVISA SA DE CV,mx,731083,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/731083,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=731083
SERVILLANTAS DEL CARMEN S.A.,"SERVILLANTAS DEL CARMEN, S.A. DE C.V. SERVILLANTAS DEL CARMEN",mx,2212445,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/2212445,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2212445
"IMPULSORA MEDICA ARCA, S.A. DE C.V.",nomatch
"GRUPO ESEN, S.A. DE C.V.",nomatch
"POTENCIA FLUIDA ,S.A. DE C.V.","POTENCIA FLUIDA, S.A. DE C.V.",mx,1992793,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1992793,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1992793
BLACKWELL PUBLISHING,BLACKWELL PUBLISHING (HOLDINGS) LIMITED,gb,03162848,[],,,[],"[{'company_name': 'BLACKWELL PUBLISHING LIMITED', 'end_date': '2002-07-01', 'start_date': '2001-06-07'}, {'company_name': 'BLACKWELL SCIENCE (HOLDINGS) LIMITED', 'end_date': '2001-06-07', 'start_date': '2000-02-09'}, {'company_name': 'MUNKSGAARD (HOLDINGS) LIMITED', 'end_date': '2000-02-09', 'start_date': '1996-04-22'}, {'company_name': 'MALLOWJET LIMITED', 'end_date': '1996-04-22', 'start_date': '1996-02-22'}]",,,,,False,71.0,False,http://opencorporates.com/companies/gb/03162848,https://beta.companieshouse.gov.uk/company/03162848
UC HERNANDEZ ISMAEL,nomatch
"OLMECA Y HUASTECA, S.A. DE C.V.",nomatch
"POZA RICA REFRIGERACION, S.A.",nomatch
"SOLUCIONES ABIERTAS Y CONSULTORIA, S.A. DE C.V.",nomatch
"OFIMER & IMPRESS, S.A. DE C.V.",nomatch
SALAZAR TONCHE MARIO,nomatch
"EMERSON PROCESS MANAGEMENT, S.A. DE","EMERSON PROCESS MANAGEMENT, S.A. DE C.V.",mx,913715,[],,,[],[],,EMERSON ELECTRIC CO.,us_mo,https://opencorporates.com/companies/us_mo/00005170,,70.0,False,http://opencorporates.com/companies/mx/913715,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=913715
"CONSTRUCCIONES Y SUMINISTROS ORION,","CONSTRUCCIONES Y SUMINISTROS ORION, S.A. DE C.V.",mx,1216612,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/1216612,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1216612
COMERCIALIZADORA FABRIL DE COATZACOALCOS S.A,"COMERCIALIZADORA FABRIL DE COATZACOALCOS, S.A. DE C.V.",mx,2141622,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/2141622,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2141622
PERMATEC Y EQPS.DEL STE.S.A.,nomatch
"PROVEEDORA DE MATERIALES RAYMEL, S.",nomatch
"MASTER EN COMUNICACIONES DE MEXICO, S.A. DE C.V.",nomatch
PRINCETON UNIVERSITY PRESS,PRINCETON UNIVERSITY PRESS,gb,FC022268,[],,,[],[],,PRINCETON UNIVERSITY PRESS,,https://opencorporates.com/placeholders/461361,False,70.0,False,http://opencorporates.com/companies/gb/FC022268,https://beta.companieshouse.gov.uk/company/FC022268
SERVICIO DE GASOLINERIA BADILLO LLITERAS S.A. DE C.V.,nomatch
"MEXDRILL OFFSHORE, S DE R.L. DE C.V",nomatch
SONGA DRILLING AS,nomatch
"PRIDE INTERNACIONAL DE MÉXICO, L. L. C.",nomatch
PRIDE INTERNACIONAL DE MEXICO LLC,nomatch
NOBLE CONTRACTING SARL,Noble Contracting,us_co,20091632379,[],"Incorp Services, Inc","36 South 18th Avenue, Suite D, Brighton, CO 80601, United States",[],[],,,,,False,55.0,False,http://opencorporates.com/companies/us_co/20091632379,
PRIDE DRILLING L. L. C.,nomatch
"GLOBAL DRILLING FLUIDS DE MEXICO,S.A. DE C.V.",nomatch
"INDUSTRIAL PERFORADORA DE CAMPECHE,","INDUSTRIAL PERFORADORA DE CAMPECHE, S.A. DE C.V. INDUSTRIAL PERFORADORA DE CAMPECHE, S.A. DE C",mx,2311479,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/2311479,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2311479
NOBLE ASSET MEXICO LLC,NOBLE ASSET MEXICO LLC,us_de,3572714,[],THE CORPORATION TRUST COMPANY,"CORPORATION TRUST CENTER, WILMINGTON, DE, 19801",[],[],,NOBLE CORP,us_tx,https://opencorporates.com/placeholders/183010,,90.0,False,http://opencorporates.com/companies/us_de/3572714,
"DETROIT DIESEL ALLISON DE MEXICO,S.A. DE C.V.",DETROIT DIESEL ALLISON DE MEXICO SA DE CV,mx,52149,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/52149,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=52149
"PROSUGOSA, S.A. DE C.V.",nomatch
"COMPANIA MEXICANA DE EXPLORACIONES, S.A. DE C.V.",nomatch
"AEROVIAS DE MEXICO, S.A. DE C.V.","AEROVIAS DE MEXICO, S.A. DE C.V.",mx,11605,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/11605,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=11605
RESERVOIR SYSTEMS INTERNACIONAL SA DE CV,nomatch
"NABORS PERFORACIONES DE MEXICO, S.",nomatch
"CONSTRUCCIONES MECANICAS MONCLOVA,",CONSTRUCCIONES MECANICAS MONCLOVA SA DE CV,mx,1222850,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/1222850,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1222850
MEXICO DRILLING LIMITED L.L.C.,MEXICO DRILLING LIMITED LLC,us_de,2731185,[],THE CORPORATION TRUST COMPANY,"CORPORATION TRUST CENTER, WILMINGTON, DE, 19801",[],[],,,,,,80.0,False,http://opencorporates.com/companies/us_de/2731185,
"PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO, S.A. DE C.V.","PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO, S.A. DE C.V.",mx,146088,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/146088,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=146088
"TELVENT MEXICO, S.A DE C.V.",TELVENT MEXICO S.A. DE C.V.,mx,2652842,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2652842,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2652842
OILPATCH ENTERPRISES INT. SA.DE CV,nomatch
PROVEEDORA DE SEGURIDAD INDUSTRIAL,PROVEEDORA DE SEGURIDAD INDUSTRIAL DE CHIHUAHUA SA,mx,149228,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/149228,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=149228
DELTA ASESORIA Y RECURSOS ENERGETIC,nomatch
CEMENTOS APASCO S.A. DE C.V.,CEMENTOS APASCO S.A. DE C.V.,mx,24962,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/24962,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=24962
TRANSPORTES ESPECIALIZADOS DE,"TRANSPORTES ESPECIALIZADOS DE CARGA,S.A.",pa,670624,[],RODOLFO NAVARRO VEGA,,[],[],,,,,False,70.0,False,http://opencorporates.com/companies/pa/670624,https://www.registro-publico.gob.pa/scripts/nwwisapi.dll/conweb/MESAMENU?TODO=SHOW&ID=670624
COMPAÑIA CONSTRUCTORA PERFORADORA Y DE ESTUDIOS GEOS S.A. DE C.V.,nomatch
"INSTALACIONES ELECTROMECANICAS,CIVILES Y ELECTRICAS, S.A. DE C.V.",nomatch
"TRADECO INDUSTRIAL, S.A. DE C.V.",nomatch
"SISTEMAS DE INFORMACION GEOGRAFICA, S.A. DE C.V.","SISTEMAS DE INFORMACION GEOGRAFICA, S.A. DE C.V.",mx,166873,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/166873,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=166873
"RECICLAJES Y CONFINAMIENTOS ECOLOGICOS DEL GOLFO, S.,A. DE C.V.",nomatch
"FMC TECHNOLOGIES DE MEXICO, S.A. DE","F.M.C. TECHNOLOGIES DE MEXICO, S.A. DE C.V.",mx,1349301,[],,,[],[],,"FMC TECHNOLOGIES, INC.",us_de,https://opencorporates.com/companies/us_de/3315658,,70.0,False,http://opencorporates.com/companies/mx/1349301,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1349301
MICROSOFT LICENSING GP,"MICROSOFT LICENSING, GP",us_nv,E0217102013-2,[],"CSC SERVICES OF NEVADA, INC","2215-B RENAISSANCE DR, LAS VEGAS, NV, 89119",[],[],,,,,False,60.0,False,http://opencorporates.com/companies/us_nv/E0217102013-2,http://nvsos.gov/sosentitysearch/PrintCorp.aspx?lx8nvq=iMr%252b8r8tvy3NUYnR2VQPWw%253d%253d&nt7=0
COOPER CAMERON DE MEXICO S.A. DE C.V.,nomatch
"ASPIT, S. A. DE C.V.",nomatch
"ARTICULOS ELECTRICOS INDUSTRIALES DEL CARMEN, S.A. DE C.V.","ARTICULOS ELECTRICOS INDUSTRIALES DEL CARMEN, S.A. DE C.V.",mx,2153065,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/2153065,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2153065
NAVIERA TAMAULIPAS S.A. DE C.V.,"Naviera Tamaulipas, S.A. de C.V.",us_al,922-802,[],"LOTT, VICTOR HResigned: 2-23-2004","1 ST LOUIS ST STE 4500
MOBILE, AL 36602",[],[],,"Naviera Tamaulipas, S.A. de C.V.",mx,https://opencorporates.com/placeholders/31866118,False,60.0,False,http://opencorporates.com/companies/us_al/922-802,http://arc-sos.state.al.us/cgi/corpdetail.mbr/detail?corp=922802
"TRANSPORTES INTERNACIONALES TAMAULIPECOS, S.A. DE C.V","TRANSPORTES INTERNACIONALES TAMAULIPECOS, S.A. DE C.V.",mx,1587350,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/1587350,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1587350
"GRUAS MENDOZA, S.A. DE C.V.","GRUAS MENDOZA S,A DE C.V",mx,77933,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/77933,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=77933
"VERITAS SERVICIOS GEOFISICOS, S.DE R.L. DE C.V.",nomatch
CORPOTATIVO DE PRODUCTOS Y,nomatch
"PARKER DRILLING DE MEXICO, S. DE R.",nomatch
"BRAULIO ZAVALA NAVARRETE, S.A. DE C.V.",nomatch
DUMEZ COPISA SISTEMAS MEX.SA.DE CV,nomatch
"INTEGRATED POWER SYSTEM, S.A. DE",nomatch
"EQUIPOS INDUSTRIALES DEL GOLFO,S.A.","EQUIPOS INDUSTRIALES DEL GOLFO, S.A. DE C.V.",mx,2695274,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/2695274,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2695274
"MEXICANA DE SERVICIOS SUBACUATICOS, S.A. DE C.V.",nomatch
"UNIVERSAL COMPRESSION DE MEXICO,S.A. DE C.V.",nomatch
GREAT WALL DRILLING COMPANY,GREAT WALL DRILLING COMPANY (PVT.) LTD,pk,0042548,[],,,[],[],,,,,False,70.0,False,http://opencorporates.com/companies/pk/0042548,http://www.secp.gov.pk/ns/company.asp?COMPANY_CODE=0042548&id=
"INDUSTRIAS KM, S.A. DE C.V.","INDUSTRIAS KM, S.A. DE C.V.",mx,2668521,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/2668521,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2668521
"INDUSTRIAS JOHN CRANE DE MEXICO, S.",nomatch
"SURPETROL, INC.",SURPETROL S.A. DE C.V.,mx,1793021,[],,,[],[],,,,,,40.0,False,http://opencorporates.com/companies/mx/1793021,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1793021
"UNITED PIPELINE DE MEXICO, S.A. DE C.V.",nomatch
"SAINT MARTIN CONSTRUCCIONES,S.A. DE",nomatch
"NAVIERA DEL GOLFO NAGOMEX, S.A. DE C.V.",nomatch
INSTITUTO TECNOLOGICO SUPERIOR DE MACUSPANA,nomatch
"DICA, S.A. DE C.V.",nomatch
"INGENIERIA EN ALTA, MEDIA Y BAJA","INGENIERIA EN ALTA, MEDIA Y BAJA TENSION, S.A. DE C.V.",mx,1020471,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/1020471,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1020471
"CAMERON DIVISION, COOPER CAMERON CO",nomatch
"AMERCOAT MEXICANA, S.A.DE C.V.",nomatch
"CONSTRUCTORA CHAVEZ, S.A. DE C.V.","CONSTRUCTORA CHAVEZ, SA DE CV",mx,2629908,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2629908,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2629908
"BUFETE CONSTRUCTOR AMERICA,S.A. DE",BUFETE CONSTRUCTOR AMERICA SA DE CV,mx,1828387,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/1828387,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1828387
"CONSTRUCCIONES Y RECUBRIMIENTOS INDUSTRIALES MAYURSE, S.A. DE C.V.",nomatch
"INGENIERIA EN ALTA, MEDIA Y BAJA TENSION, S.A. DE C.V.","INGENIERIA EN ALTA, MEDIA Y BAJA TENSION, S.A. DE C.V.",mx,1020471,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/1020471,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1020471
"ARB ARENDAL, S.DE R.L. DE C.V.",nomatch
"SERVICIO INDUSTRIAL ESPECIALIZADO,",SERVICIO INDUSTRIAL ESPECIALIZADO S.A. DE C.V.,mx,166315,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/166315,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=166315
"HALLIBURTON DE MEXICO, S. DE R.L. D",nomatch
"BUFETE DE MANTENIMIENTO PREDICTIVO E INGENIERIA, S. A. DE C.V.",BUFETE DE MANTENIMIENTO PREDICTIVO E INGENIERIA S.A. DE C.V.,mx,1391198,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1391198,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1391198
"PROYECTOS Y CIMENTACIONES INDUSTRIALES, S.A. DE C.V.",nomatch
"CHECORZ, S.A. DE C.V.","CHECORZ, S.A. DE C.V.",mx,1216593,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/1216593,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1216593
